Competition ID,Competition,Sport,Opseg vremena,mean,percentile_20,percentile_40,percentile_60,percentile_80,percentile_90,percentile_95,percentile_99.9,start_hour,end_hour
8,Nemacka 1,Fudbal,"(1, 2]",676199.3084310221,140648.8560259963,306910.6025358143,575330.9655759778,1207819.376088771,1709409.6911976447,2121605.966630176,4679952.290457612,1,2
2267,NBA All Star,Košarka,"(0, 1]",670625.1620031534,670625.1620031534,670625.1620031534,670625.1620031534,670625.1620031534,670625.1620031534,670625.1620031534,670625.1620031534,0,1
9,Engleska 1,Fudbal,"(2, 3]",663948.8476942872,125621.20861174034,339497.47439754213,644164.7655298052,1109300.4719552472,1640840.8921494884,1898123.9224439184,2778933.4613196244,2,3
6,Liga Evrope,Fudbal,"(1, 2]",651960.7075694099,267482.3615894207,361974.9553870598,628819.579385824,1000766.283451212,1263061.364118608,1951114.82274656,3183295.3856692174,1,2
4232,Kval. SP 2022 Juzna Amerika,Fudbal,"(0, 1]",647663.7148300441,325971.73353961745,463073.4289703239,736789.2165056196,949827.7214146912,1134661.6914143898,1199212.0256760668,1677858.2844598964,0,1
1351,Italija Super Kup,Fudbal,"(4, 8]",642691.363668338,642691.363668338,642691.363668338,642691.363668338,642691.363668338,642691.363668338,642691.363668338,642691.363668338,4,8
36,Spanija 1,Fudbal,"(1, 2]",639021.1145654833,102088.46547099238,270746.7028778064,527236.2183954517,1096939.0787859187,1620209.7534509038,1859739.1578682477,3925207.439709118,1,2
4584,Kval. SP 2022 Evropa,Fudbal,"(2, 3]",630436.4395563575,142081.85186071607,371415.93014113215,590480.815722062,897549.0783666138,1151191.288237734,1466718.2394567083,4460079.4954939615,2,3
913,Belgija 1,Fudbal,"(0, 1]",614391.2040945411,208831.57967558628,356133.7498111638,613284.7002359912,978037.1340143196,1217472.0520683252,1447221.3042128352,3490146.4820813145,0,1
2109,Urugvaj 1 Play off,Fudbal,"(0, 1]",610212.1926255769,610212.1926255769,610212.1926255769,610212.1926255769,610212.1926255769,610212.1926255769,610212.1926255769,610212.1926255769,0,1
94,ABA Liga,Košarka,"(0, 1]",608995.894256426,230121.58071422047,402269.3620933342,566609.4498765144,980216.8081653537,1206134.874042315,1479067.1601263445,2968040.228679818,0,1
966,Turska Super Kup,Fudbal,"(1, 2]",602741.7437490228,602741.7437490228,602741.7437490228,602741.7437490228,602741.7437490228,602741.7437490228,602741.7437490228,602741.7437490228,1,2
153,Holandija 1,Fudbal,"(0, 1]",593623.3893418765,127495.19952859578,229032.68673688517,476346.72316654504,1102939.0146322697,1545519.8022644548,1732199.382327893,2983725.174628103,0,1
192,Srbija 1,Fudbal,"(0, 1]",591493.2448922807,75485.67178296801,165793.72248220904,357577.83196045575,1083654.3811815374,1824592.1658020394,2223801.3780275695,3413606.846454836,0,1
5,Liga Sampiona,Fudbal,"(8, 12]",587361.8763473174,199590.4694062489,338513.00301516504,472728.4647713518,826783.4963346279,1041956.5583381043,1144993.8377310666,6079130.880152629,8,12
34,Italija 1,Fudbal,"(3, 4]",559606.6654079817,130469.61872741925,342698.93766231765,549715.640264493,896194.9569188536,1265060.2372463827,1618376.6343135692,2826550.0771307065,3,4
5341,ATP Finals Torino,Tenis,"(1, 2]",551857.4660007455,303732.10341706336,380434.7045035295,590702.075566446,808253.8703506945,955265.7505445008,1150734.312236668,1338620.98224465,1,2
6,Liga Evrope,Fudbal,"(2, 3]",549259.6030783872,196916.30916695367,311637.9900687989,545372.2051391046,842732.6210172179,1094131.2926760674,1597169.8951581265,2519981.428017425,2,3
8,Nemacka 1,Fudbal,"(2, 3]",544173.222928331,117669.82001245633,244883.59929933667,424745.1707382459,907550.5146096696,1356182.3211808696,1780525.6844043736,4323807.830446164,2,3
2253,Spanija Kup,Košarka,"(1, 2]",533570.9403210024,227501.77363561356,485919.2343075104,571857.626636951,836954.2795655068,938282.0125682857,970720.6123074364,1002510.4400518043,1,2
9,Engleska 1,Fudbal,"(3, 4]",519623.5986434331,94570.38153792825,248725.84416281548,510381.36905183585,886585.3937725659,1296476.671907367,1515671.8415337682,2233510.1709115203,3,4
535,Italija Kup,Fudbal,"(2, 3]",516790.9937704159,110506.50762383765,373477.47746715153,522418.1225857397,710198.2045151303,989059.406249172,1169509.2161534913,2042789.0313980873,2,3
4584,Kval. SP 2022 Evropa,Fudbal,"(3, 4]",516343.33434745634,110023.53378804337,305873.6194010942,491460.15615665854,755225.4363579735,968154.8726288921,1217213.7927850361,3485369.736378476,3,4
92,Evroliga,Košarka,"(1, 2]",507697.97671304824,241504.3095229882,371201.08416447777,529932.7851424727,750852.1699847225,952405.99896254,1067067.2803522677,1991386.213124785,1,2
464,Portugal Liga Kup,Fudbal,"(0, 1]",501873.6655226944,397114.2955756392,458207.8426196492,568603.5879142064,624594.9196433441,666261.1807348856,714374.7414922202,761526.0310344084,0,1
2150,NFL Play off,Američki fudbal,"(0, 1]",498645.71886494907,233858.01501348612,294394.6625286966,379979.352859515,641537.0470779964,1047176.4851686221,1276561.5319836936,1480469.666204801,0,1
2150,NFL Play off,NFL,"(0, 1]",497289.2362007158,234974.84595701096,293625.82926630066,380022.00066621904,638154.3476618656,1044102.7351753874,1275165.504163792,1480462.521347552,0,1
164,Svajcarska 1,Fudbal,"(0, 1]",488153.3407366194,160870.59521437585,263858.1557319421,433429.574411673,775441.3267777388,1018104.5092165906,1439927.5370225122,1995117.3813197303,0,1
2259,Srbija Kup,Košarka,"(0, 1]",487541.111803321,173434.32916789284,181249.9840544275,471728.5919899334,647961.3772210892,980636.5187075529,1146974.0894507847,1309984.9087791527,0,1
36,Spanija 1,Fudbal,"(2, 3]",487289.1167382268,79439.81633365713,211129.2074315826,387732.78648206324,827604.5360690142,1255885.8711361461,1513793.59060854,3276500.6921913056,2,3
2253,Spanija Kup,Košarka,"(2, 3]",483780.24567643774,197867.1321428152,421801.72914742015,524362.9521532827,772069.4238423778,863465.9517080417,891734.1024689748,919436.8902146894,2,3
953,Engleska Liga Kup,Fudbal,"(1, 2]",451242.54763204907,79440.6501281207,205191.82384164125,508945.04274559685,831242.4465782027,870845.5426210302,982903.994539048,1333798.1982249026,1,2
34,Italija 1,Fudbal,"(4, 8]",449853.5438223051,91602.99109235455,262336.2022229709,439601.0294504744,718511.4272420555,1010151.5051717077,1219505.5419196733,2527680.7261383054,4,8
2267,NBA All Star,Košarka,"(1, 2]",449749.58017172664,449749.58017172664,449749.58017172664,449749.58017172664,449749.58017172664,449749.58017172664,449749.58017172664,449749.58017172664,1,2
434,Nemacka Kup,Fudbal,"(0, 1]",448061.9591924623,81053.86621192827,200818.67161281686,401761.6127178382,717966.9335755301,1159328.0006172876,1304150.2746606783,1445908.9335393368,0,1
2253,Spanija Kup,Košarka,"(3, 4]",446915.6803331919,162374.30171040207,362883.61968231306,508589.39476971625,732934.030365057,811824.7829336086,834730.1817816613,857177.4726527532,3,4
5,Liga Sampiona,Fudbal,"(12, 16]",445736.4589215718,126957.09440960945,214940.4652213507,320970.89574221236,645808.8353275936,800307.1980632697,878972.1367800637,5963600.650393839,12,16
2252,Turska Kup,Košarka,"(0, 1]",441548.8488502414,212719.56838190454,438588.1211801665,545509.1004483413,616636.1580543875,655857.557763356,683817.6685716931,711218.5771638638,0,1
5341,ATP Finals Torino,Tenis,"(2, 3]",439811.44335545745,180199.232697698,274593.9394250663,425192.672481114,763950.1417838621,851472.0319955391,981004.0161772686,1213140.4985373425,2,3
966,Turska Super Kup,Fudbal,"(2, 3]",435927.1581717268,435927.1581717268,435927.1581717268,435927.1581717268,435927.1581717268,435927.1581717268,435927.1581717268,435927.1581717268,2,3
95,Evrokup,Košarka,"(0, 1]",434087.12647179933,146457.8510214429,221150.20117232078,373166.4924851168,632406.8576470119,918740.6499819311,1291344.4737903925,2509668.384765818,0,1
8,Nemacka 1,Fudbal,"(3, 4]",432224.48542335554,95043.01522138792,186975.6318957295,337145.3653079515,746317.2793918968,1059519.6859678912,1398523.777263136,3477513.332499819,3,4
150,Danska 1,Fudbal,"(0, 1]",431739.5903697657,129242.55601114608,197922.2771106856,326675.65431496734,550412.4944687216,1072948.7715779452,1592031.03196147,2348226.5335142124,0,1
6,Liga Evrope,Fudbal,"(3, 4]",430406.0880639671,151847.8805863859,236755.17466268476,417004.0846086481,650799.9252092075,888623.1393271226,1293953.4364685253,2164924.4996086606,3,4
161,Portugal 1,Fudbal,"(1, 2]",423616.5505769895,25569.710259806357,73112.25763515965,274118.81564897107,880019.8453387978,1272488.2079536782,1517784.1922487842,2223272.148626522,1,2
2613,Saudijska Arabija Super Kup,Fudbal,"(0, 1]",420651.96216033207,420651.96216033207,420651.96216033207,420651.96216033207,420651.96216033207,420651.96216033207,420651.96216033207,420651.96216033207,0,1
5152,Liga Konferencija,Fudbal,"(1, 2]",419592.7108618951,100415.71501554111,209663.1421906528,380868.1122961654,627748.9997476665,1087314.9643109343,1331116.2938692514,2141623.0248220316,1,2
26,Srbija Kup,Fudbal,"(0, 1]",419517.8238766876,75626.28401003679,120187.6139180386,199315.1116681569,400945.43411390774,1383968.303411229,1632893.3412967217,2419887.5926028886,0,1
4584,Kval. SP 2022 Evropa,Fudbal,"(4, 8]",413367.4740367478,88156.46004364485,239498.4765943296,409087.83442688605,593970.4050018761,760557.5600621074,1006018.2663942227,2945189.6828040215,4,8
1403,ATP Australian Open,Tenis,"(0, 1]",411939.6712720173,128964.32624672727,201876.46052220653,294096.5355868291,502086.2821107947,884610.3929396514,1410139.436010686,4080063.6562374546,0,1
535,Italija Kup,Fudbal,"(3, 4]",408644.2263151637,74787.67384030257,258445.27440748527,396878.85491449607,601097.9764350512,795196.1642584056,1040584.6671435817,1718700.0688561585,3,4
2255,Italija Kup,Košarka,"(0, 1]",402210.476609078,102258.60149101705,285145.916189631,296528.53890317766,698344.5416002732,832040.3911453844,898888.3159179399,964399.2821950448,0,1
9,Engleska 1,Fudbal,"(4, 8]",399973.0206066494,68935.11313246467,186438.6859125143,371624.2377057421,675681.1584289405,987457.177792537,1172168.28218847,1890196.9605849069,4,8
5452,EP 2022,Rukomet,"(0, 1]",398425.6043743885,164612.60334682174,247885.64847867916,364152.92933040357,576322.2076343065,823429.0566390245,1027670.9033130005,1217690.962196601,0,1
36,Spanija 1,Fudbal,"(3, 4]",397806.2473169768,65460.1076745813,164908.01962667517,295205.7799648291,679303.6446007706,981248.7451312677,1312396.268163832,2644382.354481649,3,4
92,Evroliga,Košarka,"(2, 3]",397040.6807870664,182502.16048549264,279493.64317183,409143.46688749635,590600.1627466304,734713.5767862081,836098.3575660882,1584371.7205817285,2,3
5,Liga Sampiona,Fudbal,"(16, 20]",395438.43284223526,102312.77899246372,165817.7342752781,283473.56816085783,583706.3217628254,717585.0953646038,834415.2535021801,5933144.46287963,16,20
35,Francuska 1,Fudbal,"(1, 2]",393024.5096823317,60299.45896796299,140926.17054951336,280834.50902858074,675403.6617054866,1014237.839918574,1325089.5321532963,2148090.2458797693,1,2
5341,ATP Finals Torino,Tenis,"(3, 4]",389902.5147699561,152925.11585536122,236042.16497782516,356555.2625870595,702303.970358534,811301.466789651,849451.494509914,870129.1982060185,3,4
4609,Kval. SP 2022 CONCACAF,Fudbal,"(0, 1]",386370.7379255252,89676.17565383438,193402.6369098713,330665.23650843103,573155.4537910761,698103.8002223121,1069765.2817993432,2341166.9098412273,0,1
2253,Spanija Kup,Košarka,"(4, 8]",386005.4914748414,141474.6643358152,308538.8862559288,439411.7807540004,610354.3574506909,709351.8562652924,752870.0315015563,795517.8432330952,4,8
966,Turska Super Kup,Fudbal,"(3, 4]",377544.9320496937,377544.9320496937,377544.9320496937,377544.9320496937,377544.9320496937,377544.9320496937,377544.9320496937,377544.9320496937,3,4
3354,Argentina Trofej Sampiona,Fudbal,"(1, 2]",376501.6498243232,376501.6498243232,376501.6498243232,376501.6498243232,376501.6498243232,376501.6498243232,376501.6498243232,376501.6498243232,1,2
2267,NBA All Star,Košarka,"(2, 3]",375078.8540684283,375078.8540684283,375078.8540684283,375078.8540684283,375078.8540684283,375078.8540684283,375078.8540684283,375078.8540684283,2,3
93,NBA,Košarka,"(0, 1]",370381.7906031704,197719.1792590729,275733.9719381998,374380.60983455484,518654.74579403235,658085.5542461317,786132.3527221243,1456067.1169862358,0,1
158,Nemacka 2,Fudbal,"(0, 1]",370056.2653375657,140276.66335123323,227320.84316008768,353806.12721041485,580854.5090213094,710867.7045406239,919625.4622632274,1692963.0423901067,0,1
154,Hrvatska 1,Fudbal,"(0, 1]",367610.7481865469,112714.47202290795,206748.9399103408,340523.7938047877,506129.1167567234,810637.5358866098,1267174.346404788,1441382.7488984207,0,1
961,Spanija Super Kup,Fudbal,"(8, 12]",360879.99499977264,169311.20246516907,171666.22147296288,286842.9988945044,514841.53472979367,628840.8026474382,685840.4366062605,741700.0778859066,8,12
192,Srbija 1,Fudbal,"(1, 2]",358677.0708825978,43304.41048136648,80767.15629682389,161898.41535769193,677986.8616550317,1101408.271796221,1527454.106655238,2253208.4941550684,1,2
4232,Kval. SP 2022 Juzna Amerika,Fudbal,"(1, 2]",355314.9763434882,150741.334871638,252701.74927445344,384128.218688736,537425.602331339,633516.524238873,728085.16865564,933510.5037284549,1,2
1220,ATP Paris,Tenis,"(0, 1]",349014.0500248314,118377.00185303153,212714.31233299972,383772.50076776335,497950.9535523882,632579.9756056942,865308.7812616355,1750564.3835421633,0,1
1403,ATP Australian Open,Tenis,"(1, 2]",342856.2638256781,106698.96529663638,163718.1923405802,253029.7513739923,445552.69232722674,756767.2929464745,1107590.4254554396,2960597.474301726,1,2
2125,Bolivija 1 Play out,Fudbal,"(0, 1]",341790.2831973606,274064.7056420547,319215.0906789253,364365.4757157959,409515.8607526665,432091.0532711018,443378.64953031944,454440.49386435276,0,1
5,Liga Sampiona,Fudbal,"(20, 24]",340426.64862370805,80009.83509973,141115.21918800648,206527.63201146456,469703.4059385818,591871.8092024005,715052.7025988887,5878177.027588779,20,24
790,Skotska Liga Kup,Fudbal,"(0, 1]",339781.4782674439,327931.27222352196,333690.9771992598,341377.0713231868,350989.5545953029,355795.796231361,358198.91704939,360553.9754510584,0,1
6,Liga Evrope,Fudbal,"(4, 8]",338498.5993562294,106597.7388428758,171615.14964024894,333712.0965307194,502697.70609511284,735001.625338274,968527.4427594331,1911307.2308825068,4,8
2122,Paragvaj 1 Play out,Fudbal,"(0, 1]",338089.6437610337,270928.11863327073,315702.4687184461,360476.8188036214,405251.1688887967,427638.3439313844,438831.9314526782,449801.64722354617,0,1
2109,Urugvaj 1 Play off,Fudbal,"(1, 2]",336694.6903259654,336694.6903259654,336694.6903259654,336694.6903259654,336694.6903259654,336694.6903259654,336694.6903259654,336694.6903259654,1,2
1997,Australija 1,Fudbal,"(0, 1]",330707.7003184728,80754.67267895881,236282.42017575484,356637.8052733876,472013.73058459326,629762.2006613858,815087.3301937135,1281114.6936064945,0,1
8,Nemacka 1,Fudbal,"(4, 8]",327661.0640990932,60904.76562874601,134358.7091650164,266971.3502069414,574233.0036674271,783602.5803347797,1169900.2726435913,1706164.322514349,4,8
2118,Ekvador 1 Play off,Fudbal,"(0, 1]",326036.7583937726,321257.87633288384,324443.7977068097,327629.7190807355,330815.64045466133,332408.60114162427,333205.0814851057,333985.6322217175,0,1
5152,Liga Konferencija,Fudbal,"(2, 3]",325312.18907589203,77424.64432839729,156058.0340623611,252769.82512901133,514054.0418500364,790774.933214425,1095357.7047590357,1634498.5999286287,2,3
169,Belgija Kup,Fudbal,"(0, 1]",324288.0846724703,76879.92942294003,172902.32430215908,276627.43890115456,469459.6395334891,660326.960217111,903700.948750278,1587758.6319824,0,1
36,Spanija 1,Fudbal,"(4, 8]",319641.89263086114,53792.443030098024,116384.09508599027,227163.11600056133,566602.7156252346,778631.1604342203,1101476.7421919703,2316743.0814289195,4,8
953,Engleska Liga Kup,Fudbal,"(2, 3]",318834.9969889961,47014.17265219391,149491.66392333768,349534.8381980557,598855.5821458731,619536.6207456957,709764.2755185954,1072345.719250903,2,3
2730,Kostarika 1 Apertura Play off,Fudbal,"(0, 1]",318161.4883243911,203929.70112745487,235704.37816463097,363125.8138868043,383095.0121487641,461610.26554467744,538711.3589616055,614270.4305101951,0,1
161,Portugal 1,Fudbal,"(2, 3]",316600.2988451404,14798.355310226858,44965.614237259084,168338.81564590058,689428.7457247444,996451.1321324357,1214769.9000846886,1520080.8583512628,2,3
535,Italija Kup,Fudbal,"(4, 8]",314945.9003459499,54455.18285683717,185869.09585913256,321753.0851886128,430098.8021462307,612510.2485272225,744525.553656862,1362443.2758698678,4,8
5341,ATP Finals Torino,Tenis,"(4, 8]",312797.99342108646,117532.93632947665,161664.2555451872,265236.9106782935,535015.7756555477,685999.958698983,769469.6116570333,796704.1170570649,4,8
94,ABA Liga,Košarka,"(1, 2]",312041.1245913382,82618.02486062149,155707.3184651724,273839.9400455426,493165.15162542806,676084.5559319308,818096.4870078634,1855840.6813841779,1,2
966,Turska Super Kup,Fudbal,"(4, 8]",311719.16578002844,311719.16578002844,311719.16578002844,311719.16578002844,311719.16578002844,311719.16578002844,311719.16578002844,311719.16578002844,4,8
92,Evroliga,Košarka,"(3, 4]",310345.03639297053,131916.85982465753,208823.21566518402,317672.37966246007,472475.07852524664,599439.9808427012,714234.7189302556,1397060.6386336184,3,4
913,Belgija 1,Fudbal,"(1, 2]",309670.4127357032,72182.91796445305,164042.88447576493,285630.0931064318,507296.2238393755,677752.0300958507,852952.1656322409,1837107.6546754523,1,2
37,Turska 1,Fudbal,"(0, 1]",309591.5732589501,54688.85182791291,123444.57762711005,235121.6730816155,442075.793186457,770625.9602124715,1065274.0257756691,2892576.7025859016,0,1
1403,ATP Australian Open,Tenis,"(2, 3]",307209.4575742813,95492.30784344484,143244.829550754,228379.0340938333,392453.50978255237,728741.6409784369,1015851.7890682425,2744878.7251758417,2,3
153,Holandija 1,Fudbal,"(1, 2]",304874.61877675925,50805.425966895506,90330.15919347457,225687.07735509388,568717.9473756766,827890.7966947737,1045362.0083315378,1773437.295780275,1,2
2255,Italija Kup,Košarka,"(1, 2]",294202.67696566443,23877.91878765315,132158.89103073947,208216.89104077738,516822.08530532994,693118.9445894614,781267.3742315272,867652.835280752,1,2
1089,Cile Super Kup,Fudbal,"(0, 1]",290627.2787095215,283878.8057852694,288377.7877347708,292876.7696842722,297375.7516337736,299625.24260852434,300749.98809589964,301852.2386735275,0,1
35,Francuska 1,Fudbal,"(2, 3]",287225.2880647625,40422.071111598765,94410.79624565245,201854.17063439515,490705.6707761453,746769.1861362023,1067968.1885108226,1862128.2444432226,2,3
1403,ATP Australian Open,Tenis,"(3, 4]",281652.4534652454,73800.91976495793,129821.86001143693,212863.93790946814,365596.03094764095,655389.8737771616,945872.6040902904,2703182.1088498523,3,4
2080,Indija Super liga,Fudbal,"(0, 1]",281570.7464079496,91143.42636293892,211387.6026605216,299175.46847897925,430616.86296409013,530932.7693124143,719683.7359990778,922906.0124346415,0,1
192,Srbija 1,Fudbal,"(2, 3]",280844.9893668487,30647.31392071957,57664.98018130596,120902.21945494335,525698.6748918826,836132.5761883266,1282076.4712527045,1910721.7235714004,2,3
5427,Africki Kup Nacija 2021,Fudbal,"(1, 2]",280766.98764126067,123386.7529023468,199729.38487954368,276116.3583222276,403366.83191473404,554973.5519486971,635029.6090165678,756879.61516344,1,2
148,Austrija 1,Fudbal,"(0, 1]",279382.91569309507,96816.97116842089,162186.57514852769,256440.9938780579,432762.27244509297,580420.51825848,644959.1488809857,1210764.2422625977,0,1
961,Spanija Super Kup,Fudbal,"(12, 16]",278420.28642196185,87468.72336378356,100350.41416964898,216209.52108514245,435046.0441102641,544464.3056228249,599173.4363791052,652788.3845202602,12,16
1449,ATP Rotterdam,Tenis,"(0, 1]",273446.2687158079,137030.81744796358,186912.15765799882,233801.16335967125,382159.2355468679,478816.48288546223,650121.1646556037,972455.5413895646,0,1
2259,Srbija Kup,Košarka,"(1, 2]",272654.0504041807,61947.83329813098,90683.41702098786,192617.5469442429,424112.61493770446,659631.2993973689,803245.6410028716,943987.6957762652,1,2
1351,Italija Super Kup,Fudbal,"(8, 12]",269556.32099172607,269556.32099172607,269556.32099172607,269556.32099172607,269556.32099172607,269556.32099172607,269556.32099172607,269556.32099172607,8,12
159,Norveska 1,Fudbal,"(0, 1]",268526.4654883196,63786.39458070244,137600.6060862196,213118.20586920768,423306.0459346276,602532.5783808437,883092.9588570533,1447278.9628474743,0,1
464,Portugal Liga Kup,Fudbal,"(1, 2]",267786.41580253816,228402.43028340887,259161.59714474663,327134.0508282871,339206.3254702341,362768.0818751348,371767.07608737436,380586.09041536925,1,2
961,Spanija Super Kup,Fudbal,"(16, 20]",267728.0878035904,78881.89078160924,94435.78884282646,209298.89686213684,423471.21483954054,530557.3738282423,584100.4533225931,636572.6712270571,16,20
18,Skotska 1,Fudbal,"(0, 1]",266545.751196264,11374.928847696601,29235.200352410517,94109.8010828932,483434.3913550796,965118.0968735628,1171812.7664034322,1743547.863021932,0,1
2150,NFL Play off,NFL,"(1, 2]",264235.31455108966,130840.9072545375,142302.68373184177,164973.58244447142,233853.44561676338,592784.8634457316,820198.2454236574,1026515.0749035234,1,2
2150,NFL Play off,Američki fudbal,"(1, 2]",264211.16351513925,130797.72450947195,142358.61320663185,164630.70334165866,234484.67792170896,592770.9452133949,820188.5070253438,1026516.2793093742,1,2
953,Engleska Liga Kup,Fudbal,"(3, 4]",262823.91099989397,45059.502425412196,119975.00030695874,286405.54700642836,469936.51939025323,482857.1213353508,572871.8426154855,886190.4108955953,3,4
1403,ATP Australian Open,Tenis,"(4, 8]",258764.60339778493,58746.42678770354,103919.17579612506,199535.11847186025,336562.529735214,620232.3846151459,868516.2574786461,2626641.525621973,4,8
4549,Bolivija 1,Fudbal,"(0, 1]",257743.53183127678,110289.54513271355,169694.1318744361,263547.56692588225,365316.02616865246,499254.3356826687,569725.0292323413,780981.9935663858,0,1
161,Portugal 1,Fudbal,"(3, 4]",255093.19247228836,11532.730543120691,34843.96625965283,123107.7654842565,554686.5918023294,870003.8112433581,1066754.09346961,1304664.9829866644,3,4
2252,Turska Kup,Košarka,"(1, 2]",253362.9357327729,56673.35287732212,139100.6082768837,307618.75317823276,438961.1360620685,496505.23876352434,535246.3373934458,573212.6140507691,1,2
1470,ATP Rio de Janeiro,Tenis,"(0, 1]",249330.38161273111,94489.74869360127,118459.33206072483,184031.0322994081,425700.9730383652,507959.8690480776,533420.3840840749,922449.9756339062,0,1
3070,Kval. SP 2022 Azija,Fudbal,"(0, 1]",248139.03707889767,98987.6150957158,162545.14753084042,206653.62131896892,453024.5353638714,536700.8312844413,584998.9328542876,699789.0913611911,0,1
2118,Ekvador 1 Play off,Fudbal,"(1, 2]",248108.31295809307,214451.2138865117,236889.2799342326,259327.34598195352,281765.41202967445,292984.44505353493,298593.96156546514,304091.28774715675,1,2
5152,Liga Konferencija,Fudbal,"(3, 4]",247180.77751801224,51228.34845221025,116073.61973188061,192504.25512519665,381799.7958600399,623407.4945458433,890279.8167756395,1217027.29276912,3,4
514,Brazil 1,Fudbal,"(0, 1]",246924.41413283776,96639.54380374367,161658.8779971833,224670.26656944628,340910.72362440696,476074.4754423831,634159.5519505388,1635804.5180544048,0,1
4232,Kval. SP 2022 Juzna Amerika,Fudbal,"(2, 3]",245789.24497731915,98314.84618694421,132556.16608684778,270838.1033004509,374558.97917444876,470729.5882150531,544537.525948743,720924.7938479362,2,3
1453,ATP Buenos Aires,Tenis,"(0, 1]",245344.25154614903,59581.92389609945,119379.04501158811,293894.31649737287,357171.88520170224,500095.7599846851,581809.4082715146,920019.9578353423,0,1
94,ABA Liga,Košarka,"(2, 3]",245206.10878425755,59183.17244333729,110372.35364749712,192260.45867566246,408447.33851364034,551050.5063924561,654624.6964638385,1412502.614254952,2,3
164,Svajcarska 1,Fudbal,"(1, 2]",243549.70573727862,66729.0510235536,105875.79346285036,174825.7507970377,379710.139279238,631259.4526758853,823313.0828474471,1231921.606814437,1,2
10,Engleska 2,Fudbal,"(0, 1]",243270.02982599748,52664.765293829376,101925.696502373,161521.0928919178,353924.04532533104,558795.7086672602,839988.2346784247,2912603.623029338,0,1
2267,NBA All Star,Košarka,"(3, 4]",241954.3955900022,241954.3955900022,241954.3955900022,241954.3955900022,241954.3955900022,241954.3955900022,241954.3955900022,241954.3955900022,3,4
2088,Kolumbija 1 Clausura Play off,Fudbal,"(0, 1]",240488.90793301695,118970.23737063423,209646.67649756203,259970.63191698602,361006.2043645404,437443.4971216745,517203.95262240636,559577.7902182747,0,1
2613,Saudijska Arabija Super Kup,Fudbal,"(1, 2]",239164.8307582931,239164.8307582931,239164.8307582931,239164.8307582931,239164.8307582931,239164.8307582931,239164.8307582931,239164.8307582931,1,2
2259,Srbija Kup,Košarka,"(3, 4]",238787.05868339026,45656.39175707892,75632.63632164785,165450.1900397818,290288.98069127166,551667.5742077178,682356.8709659409,810432.381789,3,4
435,Austrija Kup,Fudbal,"(0, 1]",238649.6931944531,107290.51080727897,210735.8524255672,253228.25880383782,312565.25140812877,365906.1882159279,466536.8956559291,600851.4369723301,0,1
34,Italija 1,Fudbal,"(8, 12]",238203.47161901562,52538.84018666373,118817.5944149482,230818.4616788692,393941.8594681572,514476.10715401795,674135.0437131008,1298868.6841381856,8,12
92,Evroliga,Košarka,"(4, 8]",237764.00675505778,92376.46759573743,148499.43415068186,233121.24250982673,366987.877553483,481358.38353376905,589900.312517609,1179891.3400504205,4,8
2255,Italija Kup,Košarka,"(3, 4]",236652.72732310533,6020.564784595743,110998.06927561175,174209.45419222247,366938.41251265496,561465.1109322673,658728.4601420735,754046.542367684,3,4
95,Evrokup,Košarka,"(1, 2]",235528.23235435196,69499.6828186373,112098.7696517925,184969.90245888702,320027.98663993005,558055.4791278047,735673.7344644287,1401962.6507322167,1,2
205,Belgija 2,Fudbal,"(0, 1]",235513.18683846688,109031.3379066886,163663.84397028835,240264.08321294593,324012.80498158216,465331.85881129187,523015.8013504172,694036.7251371323,0,1
2259,Srbija Kup,Košarka,"(2, 3]",235016.08678944013,53911.4597716968,80097.32809103344,160829.9842263091,330018.48468407197,561933.3940095543,712979.9227318182,861005.5208796378,2,3
153,Holandija 1,Fudbal,"(2, 3]",234689.57593787392,31133.33869599845,55943.35603283379,172376.66387367205,464791.20947304345,635114.8842718988,893635.6036813594,1515228.549575666,2,3
1220,ATP Paris,Tenis,"(1, 2]",233973.66707403932,71451.77120576907,125723.99104348905,200253.31599334208,394337.723512072,428864.2333723861,763848.007443802,935604.7063907288,1,2
192,Srbija 1,Fudbal,"(3, 4]",233930.9934920919,24305.066368089887,44411.056583174104,98479.71507913686,392809.7789143198,729972.4557077014,1052776.9290827042,1706014.1728624012,3,4
35,Francuska 1,Fudbal,"(3, 4]",229883.88156385662,30010.817636457185,70094.23402875767,161422.43235015782,386382.7154498401,581161.5650936107,862847.3214091653,1602818.036306093,3,4
2150,NFL Play off,NFL,"(2, 3]",229758.68452920511,117715.18915231715,124466.92116477562,144893.20207354287,225729.14021213367,404341.8700986806,668662.1101569532,993652.5626589722,2,3
2150,NFL Play off,Američki fudbal,"(2, 3]",229571.29909177945,115174.12606824841,124480.98974831696,145137.06949946145,225743.94306083038,403663.0802404586,668414.0994507669,994284.1072308272,2,3
2255,Italija Kup,Košarka,"(2, 3]",229432.20433537502,8720.413902304055,59383.51259083802,164394.18437277206,417914.12078344944,601559.0825918054,697279.556093301,791085.6201247674,2,3
907,Australija Kup,Fudbal,"(0, 1]",229218.17456570567,69687.76728440571,117684.38707471911,177128.35985507356,373096.2925539656,502466.1277171627,619167.5987094393,952732.6337700847,0,1
200,Holandija 2,Fudbal,"(0, 1]",228547.83939118974,86096.55507478175,153401.9085857341,222919.22945529554,317937.04136055673,449293.30428970436,580918.918777001,1235676.3339627865,0,1
